Unique_Advisor_Id,Month,Activity_Type,Activity_Count
975105,2016 / 02,26,3
975105,2016 / 03,26,3
975105,2016 / 05,1,3
975105,2016 / 05,13,3
975105,2016 / 05,26,3
975105,2016 / 08,11,3
975105,2016 / 08,26,3
975105,2016 / 10,11,3
975105,2016 / 10,26,3
975105,2016 / 11,11,3
975105,2016 / 11,26,3
975310,2015 / 01,11,9
975310,2015 / 04,11,3
975310,2015 / 05,11,12
975433,2015 / 06,25,3
975433,2015 / 09,26,3
975433,2016 / 02,26,3
975433,2016 / 04,26,3
975433,2016 / 05,26,6
975433,2016 / 06,25,3
975433,2016 / 06,26,3
975433,2016 / 07,26,3
975433,2016 / 10,22,3
975433,2016 / 10,26,3
975433,2016 / 11,26,3
975436,2015 / 03,11,3
975436,2015 / 03,17,3
975436,2015 / 03,26,3
975436,2015 / 04,11,6
975436,2015 / 04,17,3
975436,2015 / 04,22,3
975436,2015 / 04,25,3
975436,2015 / 05,25,3
975436,2015 / 05,26,3
975436,2015 / 06,11,3
975436,2015 / 06,17,3
975436,2015 / 06,26,3
975436,2015 / 07,26,9
975436,2015 / 09,26,3
975436,2015 / 11,26,3
975436,2016 / 01,1,3
975436,2016 / 01,26,3
975436,2016 / 02,26,3
975436,2016 / 03,26,3
975436,2016 / 04,26,3
975436,2016 / 05,22,3
975436,2016 / 05,25,3
975436,2016 / 05,26,3
975436,2016 / 06,26,3
975436,2016 / 07,11,3
975436,2016 / 07,25,3
975436,2016 / 07,26,9
975436,2016 / 08,26,3
975436,2016 / 09,26,3
975436,2016 / 10,17,3
975436,2016 / 11,26,9
975436,2016 / 12,17,3
975436,2016 / 12,26,9
975542,2015 / 06,25,3
975542,2016 / 10,25,3
975556,2016 / 01,26,3
975556,2016 / 08,26,3
975556,2016 / 11,26,3
975576,2015 / 07,16,3
975576,2016 / 01,26,3
975576,2016 / 06,26,3
975576,2016 / 08,26,3
975576,2016 / 10,16,3
975576,2016 / 10,26,3
975579,2015 / 09,1,3
975627,2016 / 02,26,3
975851,2015 / 03,26,3
975851,2016 / 04,26,3
975906,2015 / 04,11,3
975906,2015 / 04,26,3
975906,2015 / 06,26,3
975906,2015 / 07,26,3
975906,2015 / 09,22,3
975906,2015 / 09,26,3
975906,2015 / 11,26,3
975906,2015 / 12,26,3
975906,2016 / 01,26,3
975906,2016 / 02,26,3
975906,2016 / 03,26,3
975906,2016 / 04,26,3
975906,2016 / 05,26,3
975906,2016 / 08,26,3
975906,2016 / 09,26,3
975906,2016 / 10,26,3
975906,2016 / 11,26,3
975906,2016 / 12,26,3
975909,2015 / 07,26,3
975909,2016 / 02,26,3
975909,2016 / 03,26,6
975909,2016 / 04,26,3
975909,2016 / 05,26,3
975909,2016 / 06,26,3
975909,2016 / 07,26,3
975909,2016 / 08,26,3
975909,2016 / 09,26,3
975909,2016 / 10,26,3
975909,2016 / 11,26,3
975938,2015 / 03,11,3
975938,2015 / 05,11,3
975938,2015 / 05,26,6
975938,2015 / 08,26,3
975938,2015 / 09,1,6
975938,2015 / 09,22,3
975938,2015 / 09,26,3
975938,2015 / 10,26,3
975938,2015 / 11,13,3
975938,2015 / 11,26,6
975938,2015 / 12,26,3
975938,2016 / 02,26,3
975938,2016 / 03,1,3
975938,2016 / 03,26,6
975938,2016 / 04,16,3
975938,2016 / 05,26,3
975938,2016 / 06,11,3
975938,2016 / 06,26,3
975938,2016 / 07,26,3
975938,2016 / 08,26,3
975938,2016 / 09,16,3
975938,2016 / 09,26,3
975938,2016 / 10,26,3
975938,2016 / 11,22,3
975938,2016 / 11,25,3
975938,2016 / 11,26,3
976041,2015 / 04,26,3
976062,2016 / 08,26,3
976066,2015 / 08,26,3
976066,2016 / 02,26,3
976066,2016 / 08,26,3
976066,2016 / 09,26,3
976142,2015 / 03,11,3
976142,2015 / 03,25,3
976142,2015 / 07,26,3
976142,2015 / 10,26,3
976142,2015 / 11,26,3
976142,2016 / 01,13,3
976142,2016 / 01,26,6
976142,2016 / 03,25,3
976142,2016 / 04,26,3
976142,2016 / 05,26,6
976142,2016 / 06,26,3
976142,2016 / 07,13,3
976142,2016 / 07,26,3
976142,2016 / 09,26,3
976142,2016 / 11,26,3
976185,2015 / 05,26,3
976495,2015 / 06,11,3
976495,2015 / 06,26,3
976495,2015 / 08,26,3
976495,2015 / 11,26,3
976495,2016 / 02,26,3
976495,2016 / 03,26,3
976495,2016 / 04,26,3
976495,2016 / 05,26,3
976495,2016 / 06,26,3
976495,2016 / 07,26,3
976495,2016 / 08,26,3
976495,2016 / 09,22,3
976495,2016 / 09,26,6
976495,2016 / 10,26,3
976495,2016 / 11,26,3
976557,2015 / 06,26,3
976557,2015 / 08,26,3
976557,2016 / 01,26,3
976557,2016 / 02,26,3
976557,2016 / 03,26,3
976557,2016 / 04,25,3
976557,2016 / 05,26,3
976557,2016 / 06,26,3
976557,2016 / 07,26,3
976557,2016 / 08,26,3
976557,2016 / 09,26,3
976557,2016 / 10,26,3
976557,2016 / 11,26,3
976576,2015 / 08,26,6
976576,2016 / 01,22,3
976576,2016 / 02,26,3
976576,2016 / 03,22,3
976576,2016 / 04,22,3
976576,2016 / 05,13,3
976576,2016 / 06,13,3
976576,2016 / 06,26,3
976576,2016 / 11,25,3
976613,2015 / 02,17,6
976613,2015 / 02,26,3
976613,2015 / 03,16,3
976613,2015 / 04,26,3
976613,2015 / 05,11,3
976613,2015 / 05,25,3
976613,2015 / 06,1,3
976613,2015 / 06,22,3
976613,2015 / 06,25,3
976613,2015 / 06,26,3
976613,2015 / 07,26,6
976613,2015 / 08,25,3
976613,2015 / 08,26,3
976613,2015 / 09,1,3
976613,2015 / 09,22,3
976613,2015 / 09,26,3
976613,2015 / 10,1,3
976613,2015 / 10,26,3
976613,2015 / 11,25,3
976613,2015 / 11,26,3
976613,2016 / 01,25,3
976613,2016 / 01,26,6
976613,2016 / 02,26,3
976613,2016 / 03,25,6
976613,2016 / 03,26,6
976613,2016 / 04,25,6
976613,2016 / 04,26,3
976613,2016 / 05,13,3
976613,2016 / 06,25,3
976613,2016 / 06,26,3
976613,2016 / 07,11,3
976613,2016 / 07,17,6
976613,2016 / 07,26,3
976613,2016 / 08,11,3
976613,2016 / 08,26,3
976613,2016 / 09,11,6
976613,2016 / 09,25,3
976613,2016 / 11,16,3
976613,2016 / 11,26,3
976663,2015 / 07,26,3
976663,2016 / 02,26,3
976663,2016 / 09,26,3
976663,2016 / 12,26,3
977128,2015 / 03,11,3
977128,2015 / 03,26,3
977128,2015 / 04,26,3
977128,2015 / 06,26,3
977128,2016 / 01,26,3
977128,2016 / 03,13,3
977128,2016 / 04,26,3
977128,2016 / 06,26,3
977128,2016 / 08,26,6
977128,2016 / 10,26,3
977128,2016 / 12,26,3
977414,2016 / 01,1,3
977414,2016 / 01,26,3
977414,2016 / 03,1,3
977414,2016 / 03,26,3
977414,2016 / 05,1,3
977414,2016 / 05,26,3
977884,2015 / 03,26,3
977937,2015 / 03,11,3
977937,2015 / 03,26,3
977937,2015 / 04,11,3
977937,2015 / 04,26,3
977937,2015 / 07,22,3
977937,2015 / 08,25,3
977937,2015 / 09,25,3
977937,2016 / 02,26,3
977937,2016 / 03,22,3
977937,2016 / 03,26,3
977937,2016 / 04,26,3
977937,2016 / 08,22,3
977937,2016 / 09,26,3
977937,2016 / 10,26,3
977937,2016 / 12,25,3
978482,2015 / 03,11,3
978482,2015 / 03,26,3
978482,2015 / 05,26,3
978482,2015 / 07,26,3
978482,2016 / 01,22,3
978482,2016 / 02,26,3
978482,2016 / 04,26,3
978482,2016 / 08,26,6
978482,2016 / 10,26,3
978482,2016 / 11,26,6
978714,2015 / 10,26,3
978714,2016 / 03,1,6
978714,2016 / 03,26,6
978714,2016 / 04,26,3
978714,2016 / 05,1,3
978714,2016 / 05,26,3
978714,2016 / 08,11,3
978714,2016 / 08,26,3
978714,2016 / 09,11,3
978714,2016 / 09,25,3
978714,2016 / 09,26,3
978724,2015 / 09,26,6
978724,2016 / 06,26,3
979172,2016 / 04,26,3
979172,2016 / 08,26,3
97929,2016 / 06,11,3
979310,2015 / 11,1,3
979310,2016 / 05,22,3
979310,2016 / 06,26,3
979310,2016 / 07,26,3
979310,2016 / 10,26,3
979310,2016 / 11,11,3
979310,2016 / 11,26,3
979594,2015 / 06,22,3
979594,2015 / 06,26,3
979594,2015 / 07,25,3
979594,2015 / 08,25,3
979594,2015 / 10,1,3
979594,2015 / 10,17,3
979594,2015 / 10,26,6
979594,2015 / 12,17,3
979594,2015 / 12,26,3
979594,2016 / 02,26,3
979594,2016 / 03,25,3
979594,2016 / 03,26,3
979594,2016 / 04,25,3
979594,2016 / 04,26,6
979594,2016 / 07,16,3
979594,2016 / 07,26,3
979594,2016 / 09,16,3
979594,2016 / 10,25,3
979594,2016 / 11,16,3
979594,2016 / 12,16,3
979594,2016 / 12,26,3
979656,2015 / 03,11,3
979656,2015 / 03,25,3
979656,2015 / 03,26,3
979656,2015 / 04,11,6
979656,2015 / 04,26,3
979656,2015 / 05,11,3
979656,2015 / 06,11,3
979656,2015 / 06,26,3
979656,2016 / 01,26,3
979656,2016 / 02,26,3
979656,2016 / 04,25,3
979656,2016 / 06,22,3
979656,2016 / 07,26,3
979656,2016 / 08,26,3
979656,2016 / 10,26,3
979656,2016 / 11,26,3
979683,2015 / 10,22,3
979683,2015 / 10,26,3
979683,2016 / 01,13,3
979683,2016 / 01,26,6
979683,2016 / 02,26,6
979698,2015 / 06,16,3
979698,2015 / 06,26,3
979698,2015 / 07,26,6
979698,2015 / 08,16,3
979698,2015 / 09,16,3
979698,2015 / 11,26,3
979698,2016 / 02,1,3
979698,2016 / 02,13,3
979698,2016 / 02,25,3
979698,2016 / 02,26,3
979698,2016 / 03,13,3
979698,2016 / 03,26,6
979698,2016 / 04,26,3
979698,2016 / 05,1,3
979698,2016 / 05,16,3
979698,2016 / 06,16,3
979698,2016 / 06,26,3
979698,2016 / 08,16,3
979698,2016 / 09,26,6
979698,2016 / 11,26,3
979698,2016 / 12,11,3
979698,2016 / 12,17,3
979824,2015 / 10,1,3
979824,2015 / 10,26,3
979824,2015 / 11,26,3
979824,2015 / 12,26,3
979824,2016 / 01,26,3
979824,2016 / 02,26,3
979824,2016 / 03,1,3
979824,2016 / 03,26,6
979824,2016 / 04,26,3
979824,2016 / 05,26,3
979824,2016 / 06,26,3
979824,2016 / 08,26,3
979824,2016 / 09,26,3
979824,2016 / 10,26,3
979824,2016 / 11,26,3
979841,2016 / 02,26,3
979841,2016 / 03,1,3
979841,2016 / 03,22,3
979841,2016 / 03,26,3
979841,2016 / 04,26,3
979841,2016 / 05,25,3
979841,2016 / 06,26,3
979841,2016 / 08,25,3
979841,2016 / 09,26,3
979841,2016 / 10,11,3
979841,2016 / 10,13,3
979841,2016 / 10,25,3
979841,2016 / 11,11,3
979841,2016 / 11,26,3
979932,2016 / 06,25,3
979945,2015 / 07,1,6
979945,2015 / 08,1,9
979945,2015 / 08,22,6
979945,2015 / 10,1,3
979945,2016 / 02,1,3
979945,2016 / 03,22,3
979945,2016 / 03,6,3
979945,2016 / 04,1,3
979945,2016 / 04,22,9
979945,2016 / 04,26,3
979945,2016 / 08,12,3
979945,2016 / 11,17,3
979945,2016 / 11,25,3
979945,2016 / 11,26,3
979953,2015 / 07,16,3
979953,2016 / 02,1,3
979953,2016 / 02,26,3
979953,2016 / 03,26,3
979953,2016 / 04,26,3
979953,2016 / 05,26,3
979953,2016 / 09,26,3
979953,2016 / 11,26,3
980310,2015 / 02,26,3
980310,2015 / 04,26,3
980310,2015 / 07,26,3
980310,2016 / 05,13,3
980310,2016 / 11,25,3
980312,2015 / 06,13,3
980312,2015 / 08,26,3
980312,2015 / 11,22,3
980312,2016 / 01,26,3
980312,2016 / 04,26,3
980317,2015 / 04,11,3
980317,2015 / 05,26,3
980317,2015 / 06,26,9
980317,2015 / 07,26,3
980317,2015 / 08,1,3
980317,2015 / 08,16,3
980317,2015 / 08,26,3
980317,2015 / 09,1,3
980317,2015 / 09,26,9
980317,2015 / 10,16,3
980317,2015 / 10,26,6
980317,2015 / 11,1,3
980317,2015 / 11,26,9
980317,2015 / 12,1,3
980317,2015 / 12,26,9
980317,2016 / 01,26,3
980317,2016 / 02,26,3
980317,2016 / 03,1,3
980317,2016 / 03,26,9
980317,2016 / 04,26,3
980317,2016 / 05,1,3
980317,2016 / 05,26,3
980317,2016 / 06,16,3
980317,2016 / 07,26,3
980317,2016 / 08,26,3
980317,2016 / 09,11,3
980317,2016 / 09,25,3
980317,2016 / 10,26,3
980317,2016 / 12,26,3
980329,2015 / 02,26,3
980329,2015 / 03,26,3
980329,2015 / 08,26,3
980329,2015 / 09,26,3
980329,2015 / 10,17,3
980329,2015 / 11,17,3
980329,2016 / 02,1,3
980329,2016 / 08,26,3
980330,2015 / 06,11,3
980330,2015 / 06,26,9
980330,2015 / 07,26,6
980330,2015 / 08,1,3
980330,2015 / 08,16,3
980330,2015 / 08,26,3
980330,2015 / 09,26,6
980330,2015 / 11,26,6
980330,2015 / 12,26,6
980330,2016 / 01,1,3
980330,2016 / 01,13,3
980330,2016 / 01,26,3
980330,2016 / 02,26,3
980330,2016 / 04,26,3
980330,2016 / 05,26,3
980330,2016 / 10,11,3
980330,2016 / 10,16,3
980330,2016 / 10,26,6
980330,2016 / 11,11,3
980330,2016 / 11,16,3
980330,2016 / 11,25,3
980340,2015 / 01,11,3
980340,2015 / 01,26,3
980340,2015 / 02,11,6
980340,2015 / 02,17,3
980340,2015 / 02,22,3
980340,2015 / 02,25,3
980340,2015 / 02,5,3
980340,2015 / 03,11,6
980340,2015 / 03,25,12
980340,2015 / 03,26,6
980340,2015 / 04,11,3
980340,2015 / 04,22,3
980340,2015 / 04,25,3
980340,2015 / 04,26,3
980340,2015 / 05,11,3
980340,2015 / 05,25,3
980340,2015 / 05,26,3
980340,2015 / 06,1,6
980340,2015 / 06,16,3
980340,2015 / 06,25,3
980340,2015 / 07,1,3
980340,2015 / 08,1,3
980340,2015 / 08,16,3
980340,2015 / 09,1,9
980340,2015 / 09,16,3
980340,2015 / 09,26,6
980340,2015 / 10,1,3
980340,2015 / 10,13,3
980340,2015 / 10,16,3
980340,2015 / 11,1,3
980340,2015 / 11,22,3
980340,2015 / 12,1,6
980340,2015 / 12,13,3
980340,2016 / 01,13,3
980340,2016 / 01,26,3
980340,2016 / 02,1,3
980340,2016 / 02,13,3
980340,2016 / 02,25,3
980340,2016 / 04,17,3
980340,2016 / 04,22,3
980340,2016 / 04,26,3
980340,2016 / 05,16,6
980340,2016 / 05,25,3
980340,2016 / 06,16,3
980340,2016 / 07,17,3
980340,2016 / 08,11,6
980340,2016 / 08,16,3
980340,2016 / 08,17,6
980340,2016 / 08,22,3
980340,2016 / 09,11,6
980340,2016 / 09,16,6
980340,2016 / 09,26,3
980340,2016 / 10,11,9
980340,2016 / 10,16,3
980340,2016 / 11,11,6
980340,2016 / 11,16,6
980340,2016 / 11,26,3
980340,2016 / 12,11,3
980351,2015 / 04,26,3
980351,2015 / 06,1,3
980351,2015 / 06,11,9
980351,2015 / 06,25,3
980351,2015 / 06,26,6
980351,2015 / 07,1,3
980351,2015 / 07,17,3
980351,2015 / 07,25,3
980351,2015 / 09,26,3
980351,2015 / 10,26,3
980351,2015 / 12,1,3
980351,2015 / 12,26,3
980351,2016 / 02,1,6
980351,2016 / 02,26,3
980351,2016 / 04,1,3
980351,2016 / 04,26,3
980351,2016 / 05,1,9
980351,2016 / 05,17,3
980351,2016 / 05,26,3
980351,2016 / 07,11,3
980351,2016 / 07,26,3
980351,2016 / 08,26,3
980351,2016 / 09,26,3
980351,2016 / 10,11,3
980351,2016 / 10,26,3
980351,2016 / 11,11,3
980351,2016 / 11,26,3
980357,2015 / 06,11,3
980357,2015 / 06,26,6
980357,2015 / 07,12,3
980357,2016 / 02,25,3
980357,2016 / 03,13,3
980357,2016 / 07,26,3
980357,2016 / 10,26,3
980374,2015 / 01,25,3
980374,2015 / 06,22,3
980374,2015 / 06,26,3
980374,2015 / 10,1,3
980374,2015 / 10,26,3
980374,2015 / 11,26,3
980374,2016 / 01,26,3
980374,2016 / 02,5,3
980374,2016 / 04,1,3
980374,2016 / 05,1,3
980374,2016 / 05,12,3
980374,2016 / 05,13,3
980374,2016 / 06,22,3
980374,2016 / 06,25,3
980374,2016 / 07,22,3
980374,2016 / 07,4,3
980374,2016 / 08,22,3
980374,2016 / 10,26,3
980374,2016 / 11,22,3
980493,2016 / 03,26,3
980493,2016 / 04,26,3
980493,2016 / 05,26,3
980493,2016 / 06,11,3
980493,2016 / 06,26,3
980493,2016 / 07,26,3
980493,2016 / 08,25,3
980493,2016 / 09,26,3
980493,2016 / 10,26,3
980493,2016 / 11,26,3
980497,2015 / 10,1,3
980497,2015 / 10,26,9
980497,2016 / 03,1,3
980497,2016 / 03,26,3
980842,2016 / 02,26,3
980842,2016 / 03,1,3
980842,2016 / 03,25,3
980842,2016 / 04,1,3
980842,2016 / 04,17,3
980842,2016 / 04,25,6
980842,2016 / 04,26,6
980842,2016 / 05,17,3
980842,2016 / 05,25,3
980842,2016 / 05,26,9
980842,2016 / 06,25,3
980842,2016 / 06,26,3
980842,2016 / 07,25,3
980842,2016 / 08,11,6
980842,2016 / 08,25,6
980842,2016 / 08,26,6
980842,2016 / 09,26,3
980842,2016 / 10,26,3
980842,2016 / 11,26,3
980855,2015 / 08,26,3
980855,2015 / 10,25,3
980855,2016 / 02,25,3
980855,2016 / 03,25,3
980855,2016 / 04,25,3
980855,2016 / 04,26,3
980855,2016 / 07,26,3
980876,2015 / 04,26,3
980876,2015 / 05,11,3
980876,2015 / 06,1,3
980876,2015 / 06,26,6
980876,2015 / 07,26,6
980876,2015 / 08,1,3
980876,2015 / 08,26,3
980876,2015 / 09,1,3
980876,2015 / 09,26,3
980876,2015 / 10,26,6
980876,2016 / 01,26,9
980876,2016 / 02,26,6
980876,2016 / 04,26,3
980876,2016 / 05,26,3
980876,2016 / 06,26,3
980876,2016 / 08,26,3
980876,2016 / 10,11,3
980876,2016 / 10,16,3
980876,2016 / 10,25,3
980876,2016 / 10,26,3
980876,2016 / 11,26,3
980945,2015 / 02,26,3
980945,2015 / 03,17,3
980945,2015 / 03,26,3
980945,2015 / 04,26,3
980945,2015 / 06,1,3
980945,2015 / 07,26,3
980945,2015 / 08,26,3
980945,2015 / 09,26,3
980945,2015 / 10,1,3
980945,2015 / 10,26,3
980945,2015 / 11,13,3
980945,2015 / 11,26,3
980945,2016 / 01,26,3
980945,2016 / 02,26,3
980945,2016 / 03,1,6
980945,2016 / 03,17,3
980945,2016 / 03,22,3
980945,2016 / 03,26,6
980945,2016 / 03,5,3
980945,2016 / 04,11,3
980945,2016 / 04,22,6
980945,2016 / 04,26,9
980945,2016 / 05,26,6
980945,2016 / 06,22,3
980945,2016 / 06,25,3
980945,2016 / 06,26,3
980945,2016 / 07,11,3
980945,2016 / 07,12,3
980945,2016 / 07,17,6
980945,2016 / 08,11,3
980945,2016 / 08,13,3
980945,2016 / 08,22,9
980945,2016 / 09,26,3
980945,2016 / 10,11,3
980945,2016 / 10,26,3
980945,2016 / 11,11,3
980977,2015 / 10,26,3
980977,2016 / 02,26,3
980977,2016 / 03,26,3
980977,2016 / 04,26,3
980977,2016 / 05,26,3
980977,2016 / 06,11,3
980977,2016 / 06,26,3
980977,2016 / 08,26,3
980977,2016 / 09,26,3
980977,2016 / 10,26,3
980977,2016 / 11,26,3
981017,2015 / 07,26,3
981017,2016 / 02,26,3
981052,2015 / 02,11,3
981052,2015 / 03,16,3
981052,2015 / 07,16,3
981052,2015 / 11,1,3
981052,2015 / 11,26,3
981052,2016 / 01,13,3
981052,2016 / 02,13,3
981052,2016 / 04,1,3
981052,2016 / 06,16,3
981052,2016 / 06,26,3
981052,2016 / 08,16,3
981052,2016 / 10,26,3
981052,2016 / 11,26,3
981072,2015 / 08,26,6
981072,2015 / 09,26,3
981072,2015 / 10,26,3
981072,2016 / 01,26,3
981072,2016 / 04,26,3
981072,2016 / 05,26,3
981072,2016 / 07,26,3
981072,2016 / 10,26,3
981072,2016 / 11,26,3
981072,2016 / 12,26,3
981319,2016 / 05,13,3
981339,2015 / 04,11,3
981339,2015 / 04,26,9
981339,2016 / 06,26,3
981339,2016 / 09,26,3
981350,2015 / 03,26,3
981350,2016 / 01,25,3
981350,2016 / 03,26,3
981350,2016 / 04,26,3
981350,2016 / 05,26,3
981350,2016 / 09,26,6
981385,2015 / 07,26,3
981385,2015 / 10,26,3
981385,2016 / 02,26,3
981385,2016 / 04,1,3
981385,2016 / 04,22,3
981385,2016 / 06,26,3
981385,2016 / 07,26,3
981385,2016 / 11,22,3
981385,2016 / 11,25,3
981397,2015 / 01,17,6
981397,2015 / 04,11,3
981397,2015 / 05,26,3
981397,2015 / 06,11,3
981397,2015 / 06,17,3
981397,2015 / 06,22,3
981397,2015 / 06,25,3
981397,2015 / 07,22,3
981397,2015 / 09,16,3
981397,2015 / 09,17,6
981397,2015 / 09,26,3
981397,2015 / 11,17,3
981397,2015 / 11,26,3
981397,2015 / 12,17,3
981397,2015 / 12,26,3
981397,2016 / 01,1,9
981397,2016 / 01,25,6
981397,2016 / 02,1,3
981397,2016 / 02,25,3
981397,2016 / 03,1,6
981397,2016 / 03,17,3
981397,2016 / 03,26,3
981397,2016 / 04,1,6
981397,2016 / 04,25,3
981397,2016 / 05,22,6
981397,2016 / 05,25,3
981397,2016 / 07,26,3
981397,2016 / 08,25,3
981397,2016 / 09,25,3
981397,2016 / 10,16,6
981397,2016 / 10,26,3
981397,2016 / 12,26,3
981547,2015 / 08,26,3
981798,2015 / 12,13,3
981844,2015 / 01,22,3
981844,2015 / 02,11,3
982119,2015 / 06,11,3
982253,2015 / 07,25,3
982253,2015 / 08,26,3
982253,2015 / 09,1,6
982253,2015 / 09,26,6
982253,2015 / 11,25,3
982253,2016 / 01,1,3
982253,2016 / 01,26,3
982253,2016 / 04,1,3
982253,2016 / 05,1,3
982253,2016 / 05,13,3
982253,2016 / 09,11,3
982253,2016 / 09,26,3
982253,2016 / 10,11,3
982253,2016 / 10,26,3
982253,2016 / 11,11,3
982253,2016 / 11,26,3
982253,2016 / 12,26,3
982484,2016 / 01,5,3
982484,2016 / 02,5,3
982605,2015 / 05,26,3
982901,2015 / 12,25,3
982901,2016 / 11,22,3
982962,2016 / 06,26,3
983179,2015 / 04,5,3
983179,2016 / 06,11,3
983179,2016 / 06,25,3
983190,2015 / 08,26,3
983536,2015 / 04,26,3
983536,2015 / 05,11,3
983536,2015 / 06,5,3
983536,2015 / 07,26,3
983536,2015 / 08,16,3
983536,2015 / 10,26,3
983536,2015 / 11,26,3
983536,2016 / 01,26,12
983536,2016 / 02,13,3
983536,2016 / 02,26,3
983536,2016 / 04,26,3
983536,2016 / 05,26,3
983536,2016 / 06,11,3
983536,2016 / 06,26,3
983536,2016 / 07,26,3
983536,2016 / 09,11,3
983536,2016 / 09,26,3
983536,2016 / 10,16,3
983536,2016 / 10,26,3
983549,2015 / 03,26,3
983549,2015 / 06,26,3
983549,2015 / 09,26,3
983862,2015 / 04,26,3
986429,2015 / 09,26,3
986429,2016 / 04,26,6
986429,2016 / 06,26,3
986437,2015 / 02,11,3
986437,2015 / 02,26,3
986437,2015 / 05,26,6
986437,2015 / 06,26,3
986437,2015 / 07,1,3
986437,2015 / 07,22,3
986437,2015 / 07,6,3
986437,2015 / 09,16,3
986437,2015 / 09,26,3
986437,2015 / 12,26,3
986437,2016 / 02,1,3
986437,2016 / 02,26,3
986437,2016 / 03,26,3
986437,2016 / 04,1,3
986437,2016 / 04,26,3
986437,2016 / 05,16,3
986437,2016 / 05,26,3
986437,2016 / 06,16,3
986437,2016 / 06,25,3
986437,2016 / 07,16,3
986437,2016 / 07,26,3
986437,2016 / 08,11,6
986437,2016 / 08,16,3
986437,2016 / 08,22,3
986437,2016 / 08,25,3
986437,2016 / 08,26,6
986437,2016 / 09,26,3
986437,2016 / 10,26,3
986437,2016 / 11,26,3
986438,2016 / 03,26,6
986438,2016 / 04,22,3
986438,2016 / 04,25,3
986438,2016 / 04,26,3
986438,2016 / 05,12,3
986438,2016 / 06,26,3
986438,2016 / 07,11,3
986438,2016 / 07,22,3
986438,2016 / 07,26,3
986438,2016 / 08,11,3
986438,2016 / 08,25,3
986438,2016 / 09,22,3
986438,2016 / 11,22,3
986438,2016 / 11,25,3
986439,2015 / 03,16,3
986439,2015 / 10,16,3
986439,2016 / 02,13,3
986439,2016 / 04,13,3
986439,2016 / 04,26,3
986439,2016 / 06,16,3
986439,2016 / 06,26,6
986439,2016 / 08,26,3
986439,2016 / 11,26,3
986441,2015 / 06,1,3
986441,2015 / 06,26,6
986441,2015 / 07,26,3
986441,2015 / 09,25,3
986441,2015 / 09,26,3
986441,2015 / 10,25,3
986441,2015 / 10,26,6
986441,2016 / 06,26,3
986441,2016 / 08,11,3
986441,2016 / 09,11,3
986441,2016 / 09,26,3
986441,2016 / 11,16,3
986441,2016 / 11,26,3
986442,2016 / 03,26,3
986442,2016 / 04,26,3
986442,2016 / 05,26,3
986442,2016 / 06,26,3
986442,2016 / 07,17,3
986442,2016 / 11,26,3
986444,2015 / 07,16,3
986444,2016 / 01,13,3
986444,2016 / 04,26,3
986444,2016 / 06,16,3
986444,2016 / 06,26,3
986444,2016 / 08,16,3
986444,2016 / 09,25,3
986444,2016 / 11,25,3
986453,2015 / 07,26,3
986453,2015 / 08,22,3
986453,2015 / 09,26,3
986453,2015 / 11,26,3
986453,2016 / 09,22,3
986454,2015 / 02,26,3
986454,2015 / 03,26,3
986454,2015 / 04,22,3
986454,2015 / 05,25,3
986454,2015 / 06,25,3
986454,2015 / 07,22,3
986454,2015 / 08,26,3
986454,2015 / 11,1,3
986454,2015 / 11,25,9
986454,2016 / 01,25,6
986454,2016 / 01,9,3
986454,2016 / 03,1,6
986454,2016 / 03,25,3
986454,2016 / 04,22,3
986454,2016 / 06,26,6
986454,2016 / 08,26,6
986454,2016 / 10,26,3
986454,2016 / 11,25,6
986466,2015 / 03,16,3
986466,2015 / 06,16,3
986466,2015 / 06,25,3
986466,2015 / 07,26,3
986466,2015 / 08,1,12
986466,2015 / 08,16,3
986466,2015 / 08,17,3
986466,2015 / 08,26,3
986466,2015 / 09,26,3
986466,2015 / 10,26,3
986466,2015 / 11,13,3
986466,2015 / 11,26,6
986466,2015 / 12,1,3
986466,2015 / 12,25,3
986466,2015 / 12,26,3
986466,2016 / 01,26,3
986466,2016 / 02,26,3
986466,2016 / 03,26,3
986466,2016 / 04,16,3
986466,2016 / 04,25,3
986466,2016 / 04,26,9
986466,2016 / 05,25,3
986466,2016 / 05,26,3
986466,2016 / 06,16,3
986466,2016 / 06,26,9
986466,2016 / 08,16,3
986466,2016 / 09,26,3
986466,2016 / 10,11,3
986466,2016 / 10,26,3
986466,2016 / 11,16,3
986471,2015 / 02,11,3
986471,2015 / 02,26,3
986471,2015 / 07,25,3
986471,2015 / 11,13,6
986471,2015 / 11,25,3
986471,2015 / 11,26,6
986471,2015 / 12,25,3
986471,2015 / 12,26,3
986471,2016 / 01,26,3
986471,2016 / 02,26,6
986471,2016 / 03,22,3
986471,2016 / 03,26,3
986471,2016 / 05,17,3
986471,2016 / 05,25,3
986471,2016 / 06,11,3
986471,2016 / 06,26,3
986471,2016 / 07,26,3
986471,2016 / 09,11,6
986471,2016 / 09,26,3
986472,2015 / 06,25,3
986472,2015 / 07,1,3
986472,2015 / 07,25,3
986472,2015 / 07,6,3
986472,2015 / 08,25,3
986472,2015 / 11,26,3
986472,2015 / 12,1,3
986472,2015 / 12,25,3
986472,2016 / 01,1,3
986472,2016 / 01,26,3
986472,2016 / 04,1,3
986472,2016 / 05,1,3
